,article_link,headline,posted_at,is_sarcastic
7616,https://www.newyorker.com/news/hendrik-hertzberg/obamas-gas-gaffe,Obama’s Gas Gaffe?,06/03/2012,1
7617,https://www.newyorker.com/news/news-desk/romneys-quiet-win-in-virginia,Romney’s Quiet Win in Virginia,06/03/2012,1
7618,https://www.newyorker.com/news/news-desk/super-tuesday-live-coverage,Super Tuesday: Live Coverage,06/03/2012,1
7619,https://www.newyorker.com/news/amy-davidson/malia-and-sasha-vs-rush-and-mitt,Malia and Sasha vs. Rush and Mitt,06/03/2012,1
7620,https://www.newyorker.com/news/news-desk/super-tuesday-closing-arguments,Super Tuesday: Closing Arguments,06/03/2012,1
7621,https://www.newyorker.com/news/news-desk/team-cato,Team Cato,06/03/2012,1
7622,https://www.newyorker.com/news/news-desk/tennessee-santorums-big-chance,Tennessee: Santorum’s Big Chance?,06/03/2012,1
7623,https://www.newyorker.com/news/news-desk/super-tuesday-slide-show,Super Tuesday Slide Show,06/03/2012,1
7624,https://www.newyorker.com/news/news-desk/super-tuesday-preview-the-final-states,Super Tuesday Preview: The Final States,06/03/2012,1
7625,https://www.newyorker.com/news/news-desk/newt-fuhgeddaboudit,Newt? Fuhgeddaboudit,06/03/2012,1
7626,https://www.newyorker.com/news/news-desk/will-evangelicals-vote-for-mitt,Will Evangelicals Vote for Mitt?,06/03/2012,1
7627,https://www.newyorker.com/news/news-desk/to-do-list-super-tuesday,To-Do List: Super Tuesday,06/03/2012,1
7628,https://www.newyorker.com/news/news-desk/syria-a-neighborhoods-war,Syria: A Neighborhood’s War,06/03/2012,1
7629,https://www.newyorker.com/news/evan-osnos/the-chinese-view-of-super-tuesday,The Chinese View of Super Tuesday,06/03/2012,1
7630,https://www.newyorker.com/news/amy-davidson/super-tuesday-sex-money-bombs,"Super Tuesday: Sex, Money, Bombs",05/03/2012,1
7631,https://www.newyorker.com/news/news-desk/super-tuesday-preview-oklahoma-and-tennessee,Super Tuesday Preview: Oklahoma and Tennessee,05/03/2012,1
7632,https://www.newyorker.com/news/john-cassidy/mitts-super-tuesday-could-he-wrap-things-up,Mitt’s Super Tuesday: Could He Wrap Things Up?,05/03/2012,1
7633,https://www.newyorker.com/news/hendrik-hertzberg/slightly-longer-shorter-cable-pundit,Slightly Longer Shorter Cable Pundit,05/03/2012,1
7634,https://www.newyorker.com/news/news-desk/the-emergency-committee-for-israel-cries-wolf,The Emergency Committee for Israel Cries Wolf,05/03/2012,1
7635,https://www.newyorker.com/news/news-desk/kochs-vs-cato-round-two,"Kochs vs. Cato, Round Two",05/03/2012,1
7636,https://www.newyorker.com/news/john-cassidy/what-about-israels-nukes,What About Israel’s Nukes?,05/03/2012,1
7637,https://www.newyorker.com/news/news-desk/to-do-list-drill-baby-drill,"To-Do List: Drill, Baby, Drill",05/03/2012,1
7638,https://www.newyorker.com/news/hendrik-hertzberg/rush-limbaugh-winger-as-wanker,Rush Limbaugh: Winger as Wanker,05/03/2012,1
7639,https://www.newyorker.com/news/news-desk/prokhorovs-smile-putins-tears,"Prokhorov’s Smile, Putin’s Tears",04/03/2012,1
7640,https://www.newyorker.com/sports/sporting-scene/scandal-season-u-c-l-a-and-bountygate,Scandal Season: U.C.L.A. and Bountygate,04/03/2012,1
7641,https://www.newyorker.com/news/news-desk/whats-a-win-in-washington-worth-anyway,"What’s a Win in Washington Worth, Anyway?",04/03/2012,1
7642,https://www.newyorker.com/sports/sporting-scene/the-n-f-l-s-bounty-game,The N.F.L.’s Bounty Game,03/03/2012,1
7643,https://www.newyorker.com/news/news-desk/what-a-week-the-quiz-3,What a Week: The Quiz,02/03/2012,1
7644,https://www.newyorker.com/news/news-desk/a-fraud-ring-and-the-russian-mind-set,A Fraud Ring and the “Russian Mind-Set”,02/03/2012,1
7645,https://www.newyorker.com/news/news-desk/super-tuesday-preview-north-dakota-and-ohio,Super Tuesday Preview: North Dakota and Ohio,02/03/2012,1
7646,https://www.newyorker.com/news/amy-davidson/has-limbaugh-identified-the-g-o-p-s-woman-problem,Has Limbaugh Identified the G.O.P.’s Woman Problem?,02/03/2012,1
7647,https://www.newyorker.com/sports/sporting-scene/death-of-a-rivalry,Death of a Rivalry,02/03/2012,1
7648,https://www.newyorker.com/news/john-cassidy/the-newt-factor-will-he-quit-and-back-santorum,The Newt Factor: Will He Quit and Back Santorum?,02/03/2012,1
7649,https://www.newyorker.com/news/news-desk/the-fall-of-homs,The Fall of Homs,02/03/2012,1
7650,https://www.newyorker.com/news/news-desk/to-do-list-ken-mehlman-regrets-rick-santorum-sinks,"To-Do List: Ken Mehlman Regrets, Rick Santorum Sinks",02/03/2012,1
7651,https://www.newyorker.com/news/john-cassidy/woe-is-mitt-contraception-tolstoy-and-taxes,"Woe Is Mitt: Contraception, Tolstoy, and Taxes",01/03/2012,1
7652,https://www.newyorker.com/news/news-desk/the-kochs-vs-cato,The Kochs vs. Cato,01/03/2012,1
7653,https://www.newyorker.com/news/news-desk/super-tuesday-preview-idaho-and-massachusetts,Super Tuesday Preview: Idaho and Massachusetts,01/03/2012,1
7654,https://www.newyorker.com/news/amy-davidson/looking-at-breitbart,Looking at Breitbart,01/03/2012,1
7655,https://www.newyorker.com/news/news-desk/to-do-list-andrew-breitbart-dead-at-forty-three,To-Do List: Andrew Breitbart Dead at Forty-Three,01/03/2012,1
7656,https://www.newyorker.com/news/evan-osnos/the-media-did-not-hype-fukushima,The Media Did Not Hype Fukushima,01/03/2012,1
7657,https://www.newyorker.com/news/news-desk/political-scene-santorum-and-romney-racing-to-the-right,"Political Scene: Santorum and Romney, Racing to the Right",29/02/2012,1
7658,https://www.newyorker.com/news/news-desk/super-tuesday-preview-alaska-and-georgia,Super Tuesday Preview: Alaska and Georgia,29/02/2012,1
7659,https://www.newyorker.com/news/news-desk/the-newer-sexier-constitutions,"The Newer, Sexier Constitutions",29/02/2012,1
7660,https://www.newyorker.com/news/john-cassidy/how-santorum-blew-michigan,How Santorum Blew Michigan,29/02/2012,1
7661,https://www.newyorker.com/news/news-desk/nukes-for-food,Nukes for Food,29/02/2012,1
7662,https://www.newyorker.com/news/news-desk/viktor-bout-and-friend,Viktor Bout and Friend,29/02/2012,1
7663,https://www.newyorker.com/news/news-desk/to-do-list-mitt-wins-and-the-victorian-era-returns,"To-Do List: Mitt Wins, and the Victorian Era Returns",29/02/2012,1
7664,https://www.newyorker.com/news/john-cassidy/romney-has-big-night-so-does-obama,Romney Has Big Night; So Does Obama,28/02/2012,1
7665,https://www.newyorker.com/news/news-desk/waiting-on-michigan,Waiting on Michigan,28/02/2012,1
7666,https://www.newyorker.com/news/amy-davidson/why-olympia-snowe-wont-run,Why Olympia Snowe Won’t Run,28/02/2012,1
7667,https://www.newyorker.com/news/lauren-collins/dujardin-pre-artiste,"Dujardin, Pre-Artiste",28/02/2012,1
7668,https://www.newyorker.com/news/lauren-collins/the-sun-rises-again-sort-of,"The Sun Rises Again, Sort Of",28/02/2012,1
7669,https://www.newyorker.com/sports/sporting-scene/fire-and-tide-at-daytona,Fire and Tide at Daytona,28/02/2012,1
7670,https://www.newyorker.com/news/evan-osnos/what-does-china-see-in-syria,What Does China See in Syria?,28/02/2012,1
7671,https://www.newyorker.com/news/news-desk/to-do-list-michigan-and-arizona-edition,To-Do List: Michigan and Arizona Edition,28/02/2012,1
7672,https://www.newyorker.com/sports/sporting-scene/watching-paint-dry-with-the-n-f-l,Watching Paint Dry with the N.F.L.,27/02/2012,1
7673,https://www.newyorker.com/sports/sporting-scene/year-of-skiing-dangerously,Year of Skiing Dangerously,27/02/2012,1
7674,https://www.newyorker.com/news/amy-davidson/apologies-in-afghanistan,Apologies in Afghanistan,27/02/2012,1
7675,https://www.newyorker.com/news/news-desk/the-big-story-war-for-the-web,The Big Story: War For the Web,27/02/2012,1
7676,https://www.newyorker.com/news/hendrik-hertzberg/billy-oscar-meets-mitt-nascar,Billy Oscar Meets Mitt NASCAR,27/02/2012,1
7677,https://www.newyorker.com/news/john-cassidy/michigan-call-santorum-in-a-squeaker,Michigan Call: Santorum in a Squeaker,27/02/2012,1
7678,https://www.newyorker.com/news/amy-davidson/bad-teachers-or-bad-ratings,"Bad Teachers, or Bad Ratings?",27/02/2012,1
7679,https://www.newyorker.com/news/news-desk/to-do-list-wikileaks-is-back-putin-plot,"To-Do List: WikiLeaks is Back, Putin Plot",27/02/2012,1
7680,https://www.newyorker.com/news/news-desk/moscows-big-white-circle,Moscow’s Big White Circle,26/02/2012,1
7681,https://www.newyorker.com/sports/sporting-scene/slide-show-lin-between-the-lines,Slide Show: Lin Between the Lines,25/02/2012,1
7682,https://www.newyorker.com/news/hendrik-hertzberg/is-that-rick-santorum-on-the-cafeteria-line,Is That Rick Santorum on the Cafeteria Line?,24/02/2012,1
7683,https://www.newyorker.com/news/news-desk/what-a-week-the-quiz-2,What a Week: The Quiz,24/02/2012,1
7684,https://www.newyorker.com/news/news-desk/politics-and-oscar,Politics and Oscar,24/02/2012,1
7685,https://www.newyorker.com/news/john-cassidy/romneys-new-tax-plan-big-bold-and-desperate,"Romney’s New Tax Plan: Big, Bold, and Desperate",24/02/2012,1
7686,https://www.newyorker.com/news/news-desk/republicans-starting-to-rethink-romney,Republicans Starting to Rethink Romney?,24/02/2012,1
7687,https://www.newyorker.com/news/john-cassidy/good-news-michigan-g-o-p-turns-on-pinko-rick,Good News! Michigan G.O.P. Turns on “Pinko” Rick,24/02/2012,1
7688,https://www.newyorker.com/news/news-desk/to-do-list-deficits-dingoes-and-two-headed-trout,"To-Do List: Deficits, Dingoes, and Two-Headed Trout",24/02/2012,1
7689,https://www.newyorker.com/news/evan-osnos/campaign-2012-with-chinese-characteristics,Campaign 2012 With Chinese Characteristics,24/02/2012,1
7690,https://www.newyorker.com/news/news-desk/video-the-dog-squad,Video: The Dog Squad,23/02/2012,1
7691,https://www.newyorker.com/news/news-desk/convention-crashers,Convention Crashers,23/02/2012,1
7692,https://www.newyorker.com/news/news-desk/political-scene-what-is-ron-paul-thinking,Political Scene: What Is Ron Paul Thinking?,23/02/2012,1
7693,https://www.newyorker.com/news/amy-davidson/yeardley-and-rihanna,Yeardley and Rihanna,23/02/2012,1
7694,https://www.newyorker.com/news/news-desk/marco-rubio-and-the-all-mormon-ticket,Marco Rubio and the All-Mormon Ticket,23/02/2012,1
7695,https://www.newyorker.com/sports/sporting-scene/sports-and-the-oscars,Sports and the Oscars,23/02/2012,1
7696,https://www.newyorker.com/news/news-desk/dreams-from-xi-jinpings-father,Dreams From Xi Jinping’s Father,23/02/2012,1
7697,https://www.newyorker.com/news/news-desk/to-do-list-vindicating-einstein,To-Do List: Vindicating Einstein,23/02/2012,1
7698,https://www.newyorker.com/news/amy-davidson/g-o-p-debate-we-arent-family,G.O.P. Debate: We Aren’t Family,23/02/2012,1
7699,https://www.newyorker.com/news/news-desk/ron-paul-wins-one-for-the-mitt-romney-team,Ron Paul Wins One For The Mitt Romney Team,22/02/2012,1
7700,https://www.newyorker.com/news/amy-davidson/the-n-y-p-d-s-guide-to-newarks-muslims,The N.Y.P.D.’s Guide to Newark’s Muslims,22/02/2012,1
7701,https://www.newyorker.com/news/news-desk/requiem-rmi-and-marie,Requiem: Rémi and Marie,22/02/2012,1
7702,https://www.newyorker.com/news/news-desk/poem-to-daniel-pearl,Poem to Daniel Pearl,22/02/2012,1
7703,https://www.newyorker.com/news/news-desk/prokhorov-raps,Prokhorov Raps,22/02/2012,1
7704,https://www.newyorker.com/news/john-cassidy/crunch-time-for-the-mittster,Crunch Time for the Mittster,22/02/2012,1
7705,https://www.newyorker.com/news/news-desk/postscript-marie-colvin-1956-2012,"Postscript: Marie Colvin, 1956-2012",22/02/2012,1
7706,https://www.newyorker.com/news/news-desk/to-do-list-republicans-debate-obama-sings,"To-Do List: Republicans Debate, Obama Sings",22/02/2012,1
7707,https://www.newyorker.com/sports/sporting-scene/flushing-follies,Flushing Follies,21/02/2012,1
7708,https://www.newyorker.com/news/lauren-collins/wanted-humbert-humbert,Wanted: Humbert Humbert,21/02/2012,1
7709,https://www.newyorker.com/news/amy-davidson/strauss-kahns-naked-challenge,Strauss-Kahn’s Naked Challenge,21/02/2012,1
7710,https://www.newyorker.com/news/news-desk/slide-show-ron-pauls-fan-base,Slide Show: Ron Paul’s Fan Base,21/02/2012,1
7711,https://www.newyorker.com/news/news-desk/to-do-list-fat-tuesday-edition,To-Do List: Fat Tuesday Edition,21/02/2012,1
7712,https://www.newyorker.com/sports/sporting-scene/espns-lin-problem,ESPN’s Lin Problem,20/02/2012,1
7713,https://www.newyorker.com/news/john-cassidy/did-santorum-really-suggest-obama-isnt-a-christian,Did Santorum Really Suggest Obama Isn’t a Christian?,19/02/2012,1
7714,https://www.newyorker.com/news/news-desk/what-a-week-the-quiz,What a Week: The Quiz,17/02/2012,1
7715,https://www.newyorker.com/news/amy-davidson/christies-marriage-veto,Christie’s Marriage Veto,17/02/2012,1
7716,https://www.newyorker.com/sports/sporting-scene/the-kid-and-the-knuckleballer,The Kid and the Knuckleballer,17/02/2012,1
7717,https://www.newyorker.com/news/news-desk/wheres-george,Where’s George?,17/02/2012,1
7718,https://www.newyorker.com/news/news-desk/keeping-up-with-shadid,Keeping Up with Shadid,17/02/2012,1
7719,https://www.newyorker.com/news/news-desk/how-hispanic-is-the-g-o-p,How Hispanic is the G.O.P.?,17/02/2012,1
7720,https://www.newyorker.com/news/george-packer/anthony-shadids-passion,Anthony Shadid’s Passion,17/02/2012,1
7721,https://www.newyorker.com/sports/sporting-scene/everybody-but-jeremy-lin,Everybody But Jeremy Lin,17/02/2012,1
7722,https://www.newyorker.com/sports/sporting-scene/how-you-know-david-brooks-doesnt-watch-sports,How You Know David Brooks Doesn’t Watch Sports,17/02/2012,1
7723,https://www.newyorker.com/news/news-desk/to-do-list-obama-orders-the-lunch-special,To-Do List: Obama Orders the Lunch Special,17/02/2012,1
7724,https://www.newyorker.com/news/news-desk/remembering-anthony-shadid,Remembering Anthony Shadid,17/02/2012,1
7725,https://www.newyorker.com/news/news-desk/postscript-anthony-shadid-1968-2012,"Postscript: Anthony Shadid, 1968-2012",17/02/2012,1
7726,https://www.newyorker.com/news/news-desk/whats-going-on-with-michael-grimm,What’s Going On With Michael Grimm?,16/02/2012,1
7727,https://www.newyorker.com/news/news-desk/on-contraception-and-liberty,On Contraception and Liberty,16/02/2012,1
7728,https://www.newyorker.com/news/news-desk/political-scene-santorums-rise-and-obamas-manuevering,Political Scene: Santorum’s Rise and Obama’s Manuevering,16/02/2012,1
7729,https://www.newyorker.com/news/amy-davidson/gals-aspirin-and-super-pacs,"Gals, Aspirin, and Super PACs",16/02/2012,1
7730,https://www.newyorker.com/news/news-desk/the-state-of-the-race-in-five-charts,The State of the Race in Five Charts,16/02/2012,1
7731,https://www.newyorker.com/news/news-desk/to-do-list-target-is-watching-you,To-Do List: Target is Watching You,16/02/2012,1
7732,https://www.newyorker.com/news/john-cassidy/handicapping-the-world-bank-job,Handicapping the World Bank Job,15/02/2012,1
7733,https://www.newyorker.com/news/amy-davidson/romney-wiesel-and-the-baptism-of-the-dead,"Romney, Wiesel, and the Baptism of the Dead",15/02/2012,1
7734,https://www.newyorker.com/news/news-desk/battle-of-michigan,Battle of Michigan,15/02/2012,1
7735,https://www.newyorker.com/sports/sporting-scene/jaworski-leaves-the-booth,Jaworski Leaves the Booth,15/02/2012,1
7736,https://www.newyorker.com/news/news-desk/the-julian-assange-show,The Julian Assange Show,15/02/2012,1
7737,https://www.newyorker.com/sports/sporting-scene/laughing-at-the-mets,Laughing at the Mets,15/02/2012,1
7738,https://www.newyorker.com/news/news-desk/who-let-the-attack-ad-dogs-out,Who Let the Attack-Ad Dogs Out?,15/02/2012,1
7739,https://www.newyorker.com/news/lauren-collins/sean-penns-falklands-war,Sean Penn’s Falklands War,15/02/2012,1
7740,https://www.newyorker.com/news/news-desk/to-do-list-a-payroll-tax-deal-and-a-dog-show,To-Do List: A Payroll-Tax Deal and a Dog Show,15/02/2012,1
7741,https://www.newyorker.com/news/amy-davidson/what-syrians-dont-need,What Syrians Don’t Need,14/02/2012,1
7742,https://www.newyorker.com/news/john-cassidy/the-santorum-surge-how-seriously-should-we-take-it,The Santorum Surge: How Seriously Should We Take It?,14/02/2012,1
7743,https://www.newyorker.com/sports/sporting-scene/what-to-watch-when-theres-nothing-to-watch,What to Watch When There’s Nothing to Watch,14/02/2012,1
7744,https://www.newyorker.com/news/news-desk/to-do-list-love-letters-and-cosmic-portals,To-Do List: Love Letters and Cosmic Portals,14/02/2012,1
7745,https://www.newyorker.com/news/hendrik-hertzberg/he-has-a-good-sense-of-pitch,“He Has a Good Sense of Pitch”,13/02/2012,1
7746,https://www.newyorker.com/news/evan-osnos/chinas-valentines-day-in-washington,China’s Valentine’s Day in Washington,13/02/2012,1
7747,https://www.newyorker.com/news/news-desk/slide-show-a-candidates-work-is-never-done,Slide Show: A Candidate’s Work is Never Done,13/02/2012,1
7748,https://www.newyorker.com/news/news-desk/rick-santorum-the-man-to-beat,"Rick Santorum, the Man to Beat?",13/02/2012,1
7749,https://www.newyorker.com/news/amy-davidson/the-more-loving-conservative,The More Loving Conservative,13/02/2012,1
7750,https://www.newyorker.com/news/john-cassidy/obamas-budget-takes-aim-at-deficit-hawksand-mitt,Obama’s Budget Takes Aim at Deficit Hawks—and Mitt,13/02/2012,1
7751,https://www.newyorker.com/news/news-desk/the-lizza-list-a-severely-conservative-lexicon,The Lizza List: A “Severely Conservative” Lexicon,13/02/2012,1
7752,https://www.newyorker.com/news/news-desk/to-do-list-washington-economics,To-Do List: Washington Economics,13/02/2012,1
7753,https://www.newyorker.com/news/evan-osnos/china-catches-linfengkuang,China Catches Linfengkuang,13/02/2012,1
7754,https://www.newyorker.com/news/news-desk/romneys-unconvincing-victories,Romney’s Unconvincing Victories,12/02/2012,1
7755,https://www.newyorker.com/news/news-desk/what-a-week-santorum-storms-mitt-gingrich-trickles-to-third,"What a Week: Santorum Storms Mitt, Gingrich Trickles to Third",11/02/2012,1
7756,https://www.newyorker.com/sports/sporting-scene/onward-and-upward-with-jeremy-lin,Onward and Upward with Jeremy Lin,11/02/2012,1
7757,https://www.newyorker.com/news/wendell-steavenson/the-year-without-mubarak,The Year Without Mubarak,10/02/2012,1
7758,https://www.newyorker.com/news/hendrik-hertzberg/shorter-cable-pundit,Shorter Cable Pundit,10/02/2012,1
7759,https://www.newyorker.com/news/news-desk/political-scene-whats-next-from-super-pacs,Political Scene: What’s Next From Super PACs?,10/02/2012,1
7760,https://www.newyorker.com/news/john-cassidy/contraception-row-could-rebound-in-obamas-favor,Contraception Row Could Rebound in Obama’s Favor,10/02/2012,1
7761,https://www.newyorker.com/news/news-desk/premire-ry-cooder-sings-about-willie-horton,Première: Ry Cooder Sings About Willie Horton,10/02/2012,1
7762,https://www.newyorker.com/news/amy-davidson/mimi-and-the-president,Mimi and the President,10/02/2012,1
7763,https://www.newyorker.com/news/lauren-collins/karl-vs-adele,Karl vs. Adele,10/02/2012,1
7764,https://www.newyorker.com/news/news-desk/video-a-new-face,Video: A New Face,10/02/2012,1
7765,https://www.newyorker.com/news/news-desk/to-do-list-accommodation-on-contraception,To-Do List: Accommodation on Contraception,10/02/2012,1
7766,https://www.newyorker.com/news/news-desk/give-steve-king-his-liberty-back,Give Steve King His Liberty Back,09/02/2012,1
7767,https://www.newyorker.com/news/amy-davidson/santorum-sees-a-guillotine,Santorum Sees a Guillotine,09/02/2012,1
7768,https://www.newyorker.com/news/news-desk/to-do-list-only-twenty-three-years-late,To-Do List: Only Twenty-Three Years Late,09/02/2012,1
7769,https://www.newyorker.com/news/amy-davidson/the-cardinal-doesnt-regret,The Cardinal Doesn’t Regret,08/02/2012,1
7770,https://www.newyorker.com/news/news-desk/leader-of-the-pacs,Leader of the PACs,08/02/2012,1
7771,https://www.newyorker.com/news/john-cassidy/the-meaning-of-rick-santorum-could-be-for-real,The Meaning of Rick: Santorum Could Be for Real,08/02/2012,1
7772,https://www.newyorker.com/news/hendrik-hertzberg/its-the-system-stupid,"It’s the System, Stupid",08/02/2012,1
7773,https://www.newyorker.com/news/news-desk/to-do-list-santormentum,To-Do List: Santormentum,08/02/2012,1
7774,https://www.newyorker.com/news/john-cassidy/santorums-sweep-stuns-mitt,Santorum’s Sweep Stuns Mitt,07/02/2012,1
7775,https://www.newyorker.com/sports/sporting-scene/six-giants-fans-five-questions,"Six Giants Fans, Five Questions",07/02/2012,1
7776,https://www.newyorker.com/news/news-desk/goodbye-to-prop-8,Goodbye to Prop. 8,07/02/2012,1
7777,https://www.newyorker.com/news/news-desk/super-pacs-and-the-obama-memos,Super PACs and the Obama Memos,07/02/2012,1
7778,https://www.newyorker.com/sports/sporting-scene/the-giants-occupy-wall-street,The Giants Occupy Wall Street,07/02/2012,1
7779,https://www.newyorker.com/news/amy-davidson/clints-verdict-on-gay-marriage,Clint’s Verdict on Gay Marriage,07/02/2012,1
7780,https://www.newyorker.com/news/news-desk/politics-and-the-prop-8-decision,Politics and the Prop 8 Decision,07/02/2012,1
7781,https://www.newyorker.com/news/lauren-collins/france-discovers-callista,France Discovers Callista,07/02/2012,1
7782,https://www.newyorker.com/news/news-desk/to-do-list-caucuses-super-pacs-and-malcolm-x,"To-Do List: Caucuses, Super PACs, and Malcolm X",07/02/2012,1
7783,https://www.newyorker.com/news/evan-osnos/how-did-hoekstra-get-so-much-wrong,How Did Hoekstra Get So Much Wrong?,07/02/2012,1
7784,https://www.newyorker.com/news/john-cassidy/ten-questions-for-not-so-super-tuesday,Ten Questions for Not-So-Super Tuesday,06/02/2012,1
7785,https://www.newyorker.com/news/amy-davidson/children-of-war,Children of War,06/02/2012,1
7786,https://www.newyorker.com/news/news-desk/obamas-swing-voters,Obama’s Swing Voters,06/02/2012,1
7787,https://www.newyorker.com/sports/sporting-scene/super-bowl-the-view-from-the-jets,Super Bowl: The View from the Jets,06/02/2012,1
7788,https://www.newyorker.com/news/john-cassidy/the-jobs-report-and-the-missing-1-2-million,The Jobs Report and the “Missing 1.2 Million”,06/02/2012,1
7789,https://www.newyorker.com/sports/sporting-scene/super-bowl-remember-mario,Super Bowl: Remember Mario,06/02/2012,1
7790,https://www.newyorker.com/news/news-desk/notes-on-the-caging-of-america,Notes on “The Caging of America”,06/02/2012,1
7791,https://www.newyorker.com/news/news-desk/to-do-list-pats-beaten-wall-street-emasculated,"To-Do List: Pats Beaten, Wall Street Emasculated",06/02/2012,1
7792,https://www.newyorker.com/news/evan-osnos/transplants-the-super-bowl-in-beijing,Transplants: The Super Bowl in Beijing,05/02/2012,1
7793,https://www.newyorker.com/sports/sporting-scene/a-giant-win,A Giant Win,05/02/2012,1
7794,https://www.newyorker.com/news/john-cassidy/romney-wins-handily-in-nevada-but-newt-aint-quitting,"Romney Wins Handily in Nevada, But Newt Ain’t Quitting",04/02/2012,1
7795,https://www.newyorker.com/news/news-desk/protest-and-pretend-in-moscow,Protest and Pretend in Moscow,04/02/2012,1
7796,https://www.newyorker.com/news/news-desk/an-attack-dogs-greatest-hits,An Attack Dog’s Greatest Hits,04/02/2012,1
7797,https://www.newyorker.com/news/wendell-steavenson/assads-hama-rules-again,"Assad’s Hama Rules, Again",04/02/2012,1
7798,https://www.newyorker.com/news/news-desk/what-a-week-of-mammon-and-mammaries,What a Week: Of Mammon and Mammaries,03/02/2012,1
7799,https://www.newyorker.com/news/news-desk/betting-on-the-nevada-caucuses,Betting on the Nevada Caucuses,03/02/2012,1
7800,https://www.newyorker.com/news/amy-davidson/political-football,Political Football,03/02/2012,1
7801,https://www.newyorker.com/news/news-desk/the-adelson-factor,The Adelson Factor,03/02/2012,1
7802,https://www.newyorker.com/news/news-desk/an-execution-draws-closer,An Execution Draws Closer,03/02/2012,1
7803,https://www.newyorker.com/sports/sporting-scene/where-victor-cruz-got-started,Where Victor Cruz Got Started,03/02/2012,1
7804,https://www.newyorker.com/news/amy-davidson/why-komen-backed-down,Why Komen Backed Down,03/02/2012,1
7805,https://www.newyorker.com/sports/sporting-scene/covering-the-super-bowl,Covering the Super Bowl,03/02/2012,1
7806,https://www.newyorker.com/sports/sporting-scene/a-super-bowl-rooting-guide-2,A Super Bowl Rooting Guide,03/02/2012,1
7807,https://www.newyorker.com/news/john-cassidy/jobs-report-makes-it-a-super-friday-for-obama,Jobs Report Makes it a “Super Friday” for Obama,03/02/2012,1
7808,https://www.newyorker.com/news/news-desk/to-do-list-unemployment-down-kobayashi-up,"To-Do List: Unemployment Down, Kobayashi Up",03/02/2012,1
7809,https://www.newyorker.com/news/john-cassidy/trump-endorsement-mitts-lesson-in-media-management,Trump Endorsement: Mitt's Lesson in Media Management,02/02/2012,1
7810,https://www.newyorker.com/news/news-desk/political-scene-romney-after-florida,Political Scene: Romney After Florida,02/02/2012,1
7811,https://www.newyorker.com/news/news-desk/the-trump-farce,The Trump Farce,02/02/2012,1
7812,https://www.newyorker.com/news/news-desk/tyler-and-his-brother,Tyler and His Brother,02/02/2012,1
7813,https://www.newyorker.com/news/lauren-collins/sarko-and-son,Sarko and Son,02/02/2012,1
7814,https://www.newyorker.com/news/wendell-steavenson/soccer-riot-and-revolution-in-egypt,"Soccer, Riot, and Revolution in Egypt",02/02/2012,1
7815,https://www.newyorker.com/news/news-desk/what-facebook-can-sell,What Facebook Can Sell,02/02/2012,1
7816,https://www.newyorker.com/news/news-desk/to-do-list-groundhogs-and-doom,To-Do List: Groundhogs and Doom,02/02/2012,1
7817,https://www.newyorker.com/news/news-desk/doctor-death-redux,Doctor Death Redux,02/02/2012,1
7818,https://www.newyorker.com/news/amy-davidson/knaan-takes-a-minute-with-romney,K’naan Takes a Minute with Romney,02/02/2012,1
7819,https://www.newyorker.com/news/amy-davidson/komen-and-planned-parenthood-political-in-pink,Komen and Planned Parenthood: Political in Pink,01/02/2012,1
7820,https://www.newyorker.com/news/news-desk/slide-show-the-campaign-trail-with-larry-fink,"Slide Show: The Campaign Trail, with Larry Fink",01/02/2012,1
7821,https://www.newyorker.com/news/news-desk/slide-show-running-in-florida,Slide Show: Running in Florida,01/02/2012,1
7822,https://www.newyorker.com/news/amy-davidson/mitt-michelle-and-the-very-poor,"Mitt, Michelle, and the “Very Poor”",01/02/2012,1
7823,https://www.newyorker.com/news/lauren-collins/adieu-to-mademoiselle,Adieu to “Mademoiselle”?,01/02/2012,1
7824,https://www.newyorker.com/news/news-desk/to-do-list-the-end-of-romneys-good-news-cycle,To-Do List: The End of Romney’s Good News Cycle,01/02/2012,1
7825,https://www.newyorker.com/news/john-cassidy/the-new-mitt-tougher-shinier-with-a-hint-of-nixon,"The New Mitt: Tougher, Shinier, with a Hint of Nixon",31/01/2012,1
7826,https://www.newyorker.com/news/john-cassidy/romney-winning-big-in-florida,Romney Winning Big in Florida,31/01/2012,1
7827,https://www.newyorker.com/sports/sporting-scene/high-school-footballs-twitter-trap,High-School Football’s Twitter Trap,31/01/2012,1
7828,https://www.newyorker.com/news/news-desk/the-lizza-list-floridas-nine-best-newtisms,The Lizza List: Florida’s Nine Best Newtisms,31/01/2012,1
7829,https://www.newyorker.com/news/news-desk/the-fight-for-floridas-jews,The Fight For Florida’s Jews,31/01/2012,1
7830,https://www.newyorker.com/news/amy-davidson/sarah-palins-rage,Sarah Palin’s Rage,31/01/2012,1
7831,https://www.newyorker.com/news/news-desk/to-do-list-florida-votes-newt-gets-sued,"To-Do List: Florida Votes, Newt Gets Sued",31/01/2012,1
7832,https://www.newyorker.com/news/john-cassidy/newts-going-down-so-the-g-o-p-establishment-can-live,Newt’s Going Down so the G.O.P. Establishment Can Live,30/01/2012,1
7833,https://www.newyorker.com/news/news-desk/good-riddance-to-allen-west-hopefully,"Good Riddance to Allen West, Hopefully",30/01/2012,1
