,article_link,headline,posted_at,is_sarcastic
526,https://www.thepoke.co.uk/2018/07/20/trump-putin-washington-favourite-responses/,Donald Trump’s invited Vladimir Putin to the White House – 17 favourite responses,20/07/2018,1
527,https://www.thepoke.co.uk/2018/07/19/david-starkey-trolled-mary-beard-and-historians-totally-owned-him/,David Starkey trolled Mary Beard and these historians got medieval on him,19/07/2018,1
528,https://www.thepoke.co.uk/2018/07/19/jacob-rees-mogg-said-boris-johnson-7-replies-need/,Jacob Rees-Mogg said this about Boris Johnson – only 7 replies you need,19/07/2018,1
529,https://www.thepoke.co.uk/2018/07/17/welsh-mp-guto-bebb-resigned-nobody-knew-who-he-was-our-12-favourites/,A Welsh MP no-one’s heard of resigned and these 12 responses say what we’re all thinking,17/07/2018,1
530,https://www.thepoke.co.uk/2018/07/17/people-cant-help-feel-daily-mail-might-missing-story/,People can’t help but feel the Daily Mail might be missing the story,18/07/2018,1
531,https://www.thepoke.co.uk/2018/07/17/amazon-boss-jeff-bezos-become-the-richest-man-in-modern-history-the-16-best-reactions/,$150bn man Jeff Bezos is the richest person ever and this is how people are getting their heads round it,17/07/2018,1
532,https://www.thepoke.co.uk/2018/07/16/things-terrifying-donald-trump-words/,Few things are more terrifying than Donald Trump in his own words,16/07/2018,1
533,https://www.thepoke.co.uk/2018/07/09/4-reasons-dominic-raab-cant-worse-david-d-oh-oh-god-no/,‘4 reasons Dominic Raab can’t be any worse than David D … oh. Oh god no’,09/07/2018,1
534,https://www.thepoke.co.uk/2018/07/06/15-reactions-terry-gilliam-said-black-lesbian-are-everything/,Terry Gilliam responded to the diversity debate by saying he’s a black lesbian and these 15 responses say it all,06/07/2018,1
535,https://www.thepoke.co.uk/2018/07/05/mayor-sheffield-said-this-donald-trump-and-now-hes-everyones-hero/,The Lord Mayor of Sheffield said this about Donald Trump and now he’s everyone’s hero,05/07/2018,1
536,https://www.thepoke.co.uk/2018/07/03/trump-has-named-his-new-tariff-bill-the-fart-act-and-these-16-comments-have-really-let-rip/,Trump has named his new bill the FART Act and these 16 comments have really let rip,03/07/2018,1
537,https://www.thepoke.co.uk/2018/06/29/21-best-responses-danny-dyer-hero-we-didnt-know-we-needed/,The 21 best responses to Danny Dyer becoming the hero we didn’t know we needed,29/06/2018,1
538,https://www.thepoke.co.uk/2018/06/26/18-funniest-reactions-boris-johnson-doing-a-runner-from-the-heathrow-runway-vote/,The 18 funniest reactions to Boris Johnson doing a runner from the Heathrow runway vote,26/06/2018,1
539,https://www.thepoke.co.uk/2018/06/25/16-funniest-placards-from-brexit-march/,16 funniest placards from the Brexit protest march,25/06/2018,1
540,https://www.thepoke.co.uk/2018/06/22/way-story-bottom-complemented-one-top-work-of-art/,The top story is so well complemented by the one at the bottom that it’s basically a work of art,22/06/2018,1
541,https://www.thepoke.co.uk/2018/06/20/nigel-farage-said-trumps-child-prisons-7-responses-need/,Nigel Farage said this about Trump’s ‘child prisons’ and here are the only 7 responses you need,21/06/2018,1
542,https://www.thepoke.co.uk/2018/06/19/sadiq-khan-slagging-off-schoolboy-error/,Guy makes schoolboy error slagging off Sadiq Khan and the responses will make your day better,19/06/2018,1
543,https://www.thepoke.co.uk/2018/06/15/need-know-tory-mp-blocked-upskirting-illegal/,All you need to know about the Tory MP who blocked upskirting becoming illegal,15/06/2018,1
544,https://www.thepoke.co.uk/2018/06/15/jaw-dropping-story-week/,Most jaw-dropping story of the week,15/06/2018,1
545,https://www.thepoke.co.uk/2018/06/14/everyones-talking-vladimir-putins-reaction-first-russian-goal-oh-furry-bra/,"Everyone’s talking about Vladimir Putin’s reaction after that first Russian goal (oh, and his furry bra)",14/06/2018,1
546,https://www.thepoke.co.uk/2018/06/22/way-story-bottom-complemented-one-top-work-of-art/,The top story is so well complemented by the one at the bottom that it’s basically a work of art,22/06/2018,1
547,https://www.thepoke.co.uk/2018/06/20/nigel-farage-said-trumps-child-prisons-7-responses-need/,Nigel Farage said this about Trump’s ‘child prisons’ and here are the only 7 responses you need,21/06/2018,1
548,https://www.thepoke.co.uk/2018/06/19/sadiq-khan-slagging-off-schoolboy-error/,Guy makes schoolboy error slagging off Sadiq Khan and the responses will make your day better,19/06/2018,1
549,https://www.thepoke.co.uk/2018/06/15/need-know-tory-mp-blocked-upskirting-illegal/,All you need to know about the Tory MP who blocked upskirting becoming illegal,15/06/2018,1
550,https://www.thepoke.co.uk/2018/06/15/jaw-dropping-story-week/,Most jaw-dropping story of the week,15/06/2018,1
551,https://www.thepoke.co.uk/2018/06/14/everyones-talking-vladimir-putins-reaction-first-russian-goal-oh-furry-bra/,"Everyone’s talking about Vladimir Putin’s reaction after that first Russian goal (oh, and his furry bra)",14/06/2018,1
552,https://www.thepoke.co.uk/2018/06/13/14-times-donald-trumps-own-tweets-came-back-to-bite-him/,15 times Donald Trump’s own tweets came back to bite him on the ass,13/06/2018,1
553,https://www.thepoke.co.uk/2018/06/12/daily-express-front-page-only-14-responses/,The only 14 responses you need to today’s Daily Express front page,12/06/2018,1
554,https://www.thepoke.co.uk/2018/06/11/toby-young-hot-take-inclusion-policy-satisfying-replies/,Toby Young had a hot take on a publisher’s inclusion policy and the replies were very satisfying,11/06/2018,1
555,https://www.thepoke.co.uk/2018/06/11/tommy-robinson-claimed-liverpool-victory-parade-owned-20-times/,Favourite 20 times this Tommy Robinson supporter was brutally owned on Twitter,11/06/2018,1
556,https://www.thepoke.co.uk/2018/06/11/emmanuel-macrons-trump-handshake-went-viral-left-quite-mark/,Emmanuel Macron’s Trump handshake went viral because it left quite a mark,11/06/2018,1
557,https://www.thepoke.co.uk/2018/06/11/14-hilariously-underwhelmed-reactions-yorkshire-earthquake/,The 14 most hilariously underwhelmed reactions to the Great Yorkshire Earthquake of 2018,11/06/2018,1
558,https://www.thepoke.co.uk/2018/06/10/free-tommy-robinson-protest-clashed-world-naked-bike-ride-exactly-deserved/,A ‘free Tommy Robinson protest’ clashed with the World Naked Bike Ride and it’s exactly what it deserved,10/06/2018,1
559,https://www.thepoke.co.uk/2018/05/31/kim-kardashian-white-house/,Kim Kardashian visited the White House to discuss prison reform: the 20 best comments,31/05/2018,1
560,https://www.thepoke.co.uk/2018/05/30/roseanne-barr-was-sacked-for-being-racist-the-18-funniest-tweets/,Roseanne Barr was sacked for being racist: the 18 funniest tweets,30/05/2018,1
561,https://www.thepoke.co.uk/2018/05/29/the-only-8-twitter-reactions-to-the-paris-spider-man-you-need-to-read/,The only 8 Twitter reactions to the Paris Spider-Man you need to read,29/05/2018,1
562,https://www.thepoke.co.uk/2018/05/25/people-are-sharing-their-extraordinary-stories-of-getting-hometovote-in-the-irish-referendum/,People are sharing their stories of getting #HomeToVote in the Irish referendum and they’re extraordinary,25/05/2018,1
563,https://www.thepoke.co.uk/2018/05/25/repeal/,"19 moving, surprising (and funny) tweets about the Irish abortion referendum",27/05/2018,1
564,https://www.thepoke.co.uk/2018/05/25/13-of-the-funniest-tweets-about-trumps-dwindling-nobel-peace-prize-hopes/,13 of the funniest tweets about Trump’s dwindling Nobel Peace Prize hopes,25/05/2018,1
565,https://www.thepoke.co.uk/2018/05/24/trump-pulls-talks-north-korea-favourite-8-responses-online/,Donald Trump pulls out of talks with North Korea – our 8 favourite responses online,24/05/2018,1
566,https://www.thepoke.co.uk/2018/05/24/mirror-apology-katie-hopkins-best-thing-updated/,The Mirror apologises to Katie Hopkins and it’s an all-time classic newspaper correction,25/05/2018,1
567,https://www.thepoke.co.uk/2018/05/24/white-house-sinkhole-22-funniest-tweets/,A sinkhole opened up on the White House lawn and these are the 22 funniest tweets about it,24/05/2018,1
568,https://www.thepoke.co.uk/2018/05/21/ken-livingstones-quit-labour-party-everyones-making-joke/,Ken Livingstone’s quit the Labour party and everyone’s making the same joke,21/05/2018,1
569,https://www.thepoke.co.uk/2018/05/21/daily-mail-warning-meghan-markle-not-get-carried-away-feminist-business/,Daily Mail warns Meghan Markle not to get too carried away with this feminist business,21/05/2018,1
570,https://www.thepoke.co.uk/2018/05/19/harry-meghan-simply-43-funny-tweets-royal-wedding/,Simply 43 funny tweets about the royal wedding,19/05/2018,1
571,https://www.thepoke.co.uk/2018/05/19/theres-one-woman-people-talking-royal-wedding-not-meghan-markle/,There’s one woman people are talking about at the royal wedding and it’s not Meghan Markle,19/05/2018,1
572,https://www.thepoke.co.uk/2018/05/24/mirror-apology-katie-hopkins-best-thing-updated/,The Mirror apologises to Katie Hopkins and it’s an all-time classic newspaper correction,25/05/2018,1
573,https://www.thepoke.co.uk/2018/05/24/white-house-sinkhole-22-funniest-tweets/,A sinkhole opened up on the White House lawn and these are the 22 funniest tweets about it,24/05/2018,1
574,https://www.thepoke.co.uk/2018/05/21/ken-livingstones-quit-labour-party-everyones-making-joke/,Ken Livingstone’s quit the Labour party and everyone’s making the same joke,21/05/2018,1
575,https://www.thepoke.co.uk/2018/05/21/daily-mail-warning-meghan-markle-not-get-carried-away-feminist-business/,Daily Mail warns Meghan Markle not to get too carried away with this feminist business,21/05/2018,1
576,https://www.thepoke.co.uk/2018/05/19/harry-meghan-simply-43-funny-tweets-royal-wedding/,Simply 43 funny tweets about the royal wedding,19/05/2018,1
577,https://www.thepoke.co.uk/2018/05/19/theres-one-woman-people-talking-royal-wedding-not-meghan-markle/,There’s one woman people are talking about at the royal wedding and it’s not Meghan Markle,19/05/2018,1
578,https://www.thepoke.co.uk/2018/05/17/sajid-javid-thick-of-it/,Sajid Javid’s farcical exit from an EU meeting was like something from The Thick of It,17/05/2018,1
579,https://www.thepoke.co.uk/2018/05/14/rappers-takedown-piers-morgan-quite-something/,This rapper’s takedown of Piers Morgan is quite something,14/05/2018,1
580,https://www.thepoke.co.uk/2018/05/14/people-telling-story-one-tweet-9-best/,People have been ‘telling a story in one tweet’ and here are 9 of the best,14/05/2018,1
581,https://www.thepoke.co.uk/2018/05/10/daily-mail-front-page-house-lords/,The Daily Mail’s furious with the Lords and everyone’s making the same point,10/05/2018,1
582,https://www.thepoke.co.uk/2018/05/08/the-running-of-the-brides/,The running of the brides,08/05/2018,1
583,https://www.thepoke.co.uk/2018/05/08/dj-khaled-favourite-7-replies-music-producers-interview-went-viral/,Our favourite 7 replies after this music producer’s interview went viral,08/05/2018,1
584,https://www.thepoke.co.uk/2018/05/05/trump-said-knives-turned-london-war-zone-9-responses-need/,Trump reckons knives have turned London into a ‘war zone’ and here are the 7 responses you need,05/05/2018,1
585,https://www.thepoke.co.uk/2018/04/24/excited-daily-mail-royal-birth-excited/,How excited was the Daily Mail by the royal birth? THIS excited,24/04/2018,1
586,https://www.thepoke.co.uk/2018/04/23/newspaper-correction-day/,Newspaper correction of the day,23/04/2018,1
587,https://www.thepoke.co.uk/2018/04/19/people-pay-tribute-to-dale-winton-favourite-clips-presenter-died-aged-62/,Dale Winton: a life in clips and our favourite tribute to the presenter who has died aged 62,19/04/2018,1
588,https://www.thepoke.co.uk/2018/04/17/best-thing-weve-read-mail-long-time-reporters-private-thoughts-go-public/,Best thing we’ve read in the Mail for a long time after reporter’s private thoughts go public,17/04/2018,1
589,https://www.thepoke.co.uk/2018/04/17/morrisseys-done-another-interview-heres-need-know/,Morrissey’s done another interview and here are the only 7 things you need to know,17/04/2018,1
590,https://www.thepoke.co.uk/2018/04/17/favourite-5-responses-today-daily-mail-front-page/,Our favourite 5 responses to today’s Daily Mail front page,17/04/2018,1
591,https://www.thepoke.co.uk/2018/04/16/someone-found-government-advice-british-residents-deporting-jamaica/,Someone found this in the government advice for British residents it is deporting to Jamaica,16/04/2018,1
592,https://www.thepoke.co.uk/2018/04/13/graph-will-make-feel-whole-lot-better-glass-wine-health-warning-story/,This graph will make you feel better about that ‘one glass of wine’ health warning story,13/04/2018,1
593,https://www.thepoke.co.uk/2018/04/13/jeremy-hunt-broke-anti-money-laundering-rules-7-luxury-flats-6-responses-you-need/,Jeremy Hunt broke anti-money laundering rules – the only 6 responses you need,13/04/2018,1
594,https://www.thepoke.co.uk/2018/04/06/bloke-moves-in-two-women-cant-believe-how-different-men/,Bloke moves in with two women and can’t believe how different they are to men,06/04/2018,1
595,https://www.thepoke.co.uk/2018/03/25/five-best-signs-marchforourlives-rally/,Five of best signs at the #marchforourlives rally,25/03/2018,1
596,https://www.thepoke.co.uk/2018/03/21/response-need-nigel-farages-brexit-fishing-protest/,The only response you need to Nigel Farage’s Brexit fishing protest,21/03/2018,1
597,https://www.thepoke.co.uk/2018/03/21/jacob-rees-mogg-fishing-protest-didnt-go-entirely-plan-everyones-making-joke/,The Jacob Rees-Mogg fishing protest didn’t go entirely to plan and everyone’s making the same joke,21/03/2018,1
598,https://www.thepoke.co.uk/2018/03/20/jacob-rees-mogg-brexit-protest-7-responses/,Jacob Rees-Mogg’s Brexit protest – the only 7 responses you need,20/03/2018,1
599,https://www.thepoke.co.uk/2018/03/19/vladimir-putins-won-another-election-12-favourite-captions/,Vladimir Putin’s won another election so here are our 12 favourite captions,19/03/2018,1
600,https://www.thepoke.co.uk/2018/03/16/topman-really-didnt-think-shirt-properly/,Topman really didn’t think this shirt through properly,16/03/2018,1
601,https://www.thepoke.co.uk/2018/03/15/people-complaining-lara-crofts-boobs-small-idiots/,People are complaining about Lara Croft’s boobs being too small because they are idiots,15/03/2018,1
602,https://www.thepoke.co.uk/2018/03/15/neural-network-london-tube-stations/,Someone has used a neural network to generate new London Tube Stations and you’d believe they were real,15/03/2018,1
603,https://www.thepoke.co.uk/2018/03/15/daily-mail-published-article-saying-no-one-100-straight-comments/,The Daily Mail has published an article saying “no one is 100% straight” and the comments are A+,15/03/2018,1
604,https://www.thepoke.co.uk/2018/03/14/space-force-donald-trump-21-responses/,Donald Trump wants a ‘space force’ and here are 21 responses to send you into orbit,14/03/2018,1
605,https://www.thepoke.co.uk/2018/03/13/donald-trump-fires-rex-tillerson-everyones-making-point/,Donald Trump fires Rex Tillerson and everyone’s making the same point,13/03/2018,1
606,https://www.thepoke.co.uk/2018/03/12/times-didnt-wait-spy-die-pronouncing-dead/,Can you spot the schoolboy error in this Times front page headline?,12/03/2018,1
607,https://www.thepoke.co.uk/2018/03/12/kenn-dodd-best-tweets-updated/,People are remembering Ken Dodd by sharing his best jokes and their best memories,12/03/2018,1
608,https://www.thepoke.co.uk/2018/03/09/max-mosleys-not-alone-memory-lapse-racist-past/,Daily Mail says Max Mosley had a ‘memory lapse’ over his racist past. A bit like the Daily Mail …,09/03/2018,1
609,https://www.thepoke.co.uk/2018/03/07/unfortunate-ad-placement-guardians-story-saudi-rulers-uk-visit/,Unfortunate ad placement in the Guardian’s story about the Saudi ruler’s UK visit,07/03/2018,1
610,https://www.thepoke.co.uk/2018/03/06/sun-can-now-add-harassment-victim-sexual-assault-list-honours/,‘The Sun can now add harassment of a victim of sexual assault to its list of honours’,06/03/2018,1
611,https://www.thepoke.co.uk/2018/03/15/neural-network-london-tube-stations/,Someone has used a neural network to generate new London Tube Stations and you’d believe they were real,15/03/2018,1
612,https://www.thepoke.co.uk/2018/03/15/daily-mail-published-article-saying-no-one-100-straight-comments/,The Daily Mail has published an article saying “no one is 100% straight” and the comments are A+,15/03/2018,1
613,https://www.thepoke.co.uk/2018/03/14/space-force-donald-trump-21-responses/,Donald Trump wants a ‘space force’ and here are 21 responses to send you into orbit,14/03/2018,1
614,https://www.thepoke.co.uk/2018/03/13/donald-trump-fires-rex-tillerson-everyones-making-point/,Donald Trump fires Rex Tillerson and everyone’s making the same point,13/03/2018,1
615,https://www.thepoke.co.uk/2018/03/12/times-didnt-wait-spy-die-pronouncing-dead/,Can you spot the schoolboy error in this Times front page headline?,12/03/2018,1
616,https://www.thepoke.co.uk/2018/03/12/kenn-dodd-best-tweets-updated/,People are remembering Ken Dodd by sharing his best jokes and their best memories,12/03/2018,1
617,https://www.thepoke.co.uk/2018/03/09/max-mosleys-not-alone-memory-lapse-racist-past/,Daily Mail says Max Mosley had a ‘memory lapse’ over his racist past. A bit like the Daily Mail …,09/03/2018,1
618,https://www.thepoke.co.uk/2018/03/07/unfortunate-ad-placement-guardians-story-saudi-rulers-uk-visit/,Unfortunate ad placement in the Guardian’s story about the Saudi ruler’s UK visit,07/03/2018,1
619,https://www.thepoke.co.uk/2018/03/06/sun-can-now-add-harassment-victim-sexual-assault-list-honours/,‘The Sun can now add harassment of a victim of sexual assault to its list of honours’,06/03/2018,1
620,https://www.thepoke.co.uk/2018/03/06/someones-found-daily-mail-headline-ever/,Someone’s found the most Daily Mail headline ever,06/03/2018,1
621,https://www.thepoke.co.uk/2018/03/06/file-this-product-under-no/,Capitalism has final solved the problem of you having good ideas in the shower,06/03/2018,1
622,https://www.thepoke.co.uk/2018/03/05/daily-mail-reports-policy-ed-miliband-theresa-may-suggest/,How the Daily Mail reports the same policy when Ed Miliband and then Theresa May suggest it,05/03/2018,1
623,https://www.thepoke.co.uk/2018/03/05/16-things-need-know-oscar-winning-shape-water/,Only 16 things you need to know about Oscar-winning Shape of Water,05/03/2018,1
624,https://www.thepoke.co.uk/2018/03/02/donald-trump-hasnt-affectionate-mike-pence-since-tried-kiss/,Donald Trump hasn’t been this affectionate with Mike Pence since he tried to kiss him,02/03/2018,1
625,https://www.thepoke.co.uk/2018/03/01/suns-brexit-bargains-retweeted-jacob-rees-mogg-deleted-nonsense/,The Sun’s ‘Brexit bargains’ retweeted by Jacob Rees-Mogg has been deleted because it’s nonsense,01/03/2018,1
626,https://www.thepoke.co.uk/2018/03/01/5-replies-need-jacob-rees-moggs-apology/,Only 5 replies you need to Jacob Rees-Mogg’s ‘apology’,01/03/2018,1
627,https://www.thepoke.co.uk/2018/03/01/shots-fired-teacher-us-school-everyone-message-donald-trump/,Shots were fired by a teacher at a US school and everyone had the same message for Donald Trump,01/03/2018,1
628,https://www.thepoke.co.uk/2018/03/01/uber-drivers-spotify-playlists-blown-twitter-hes-nailed-people-well/,This Uber driver’s Spotify playlists have blown up on Twitter because he’s nailed people so well,01/03/2018,1
629,https://www.thepoke.co.uk/2018/03/01/daily-mail-goes-max-mosley-lets-not-forget-mails-history/,As the Daily Mail goes after Max Mosley let’s not forget the Mail’s own history on this sort of thing,01/03/2018,1
630,https://www.thepoke.co.uk/2018/03/01/stat-national-rifle-association-pretty-much-need-know/,This stat about the National Rifle Association is pretty much all you need to know,01/03/2018,1
631,https://www.thepoke.co.uk/2018/02/27/toby-young-business-p-ssed-off-wait-read/,"If that Toby Young business p-ssed you off, wait until you read this",27/02/2018,1
632,https://www.thepoke.co.uk/2018/02/26/colder-uk-arctic-bad-many-levels/,It’s colder in the UK than the Arctic right now and it’s not just the trains that are screwed,26/02/2018,1
633,https://www.thepoke.co.uk/2018/02/26/dad-joke/,Well done to John Ward of Lincolnshire who got the ultimate “dad joke” printed in the Daily Mail letters page,26/02/2018,1
634,https://www.thepoke.co.uk/2018/02/23/people-confused-newspaper-felt-compelled-protect-donkeys-anonymity/,People are confused why this newspaper felt compelled to protect the donkeys’ anonymity,23/02/2018,1
635,https://www.thepoke.co.uk/2018/02/23/women-math-poster-everthing-wrong-viral-outrage-culture/,This “Women in Math” poster is everthing that is wrong with viral outrage culture,23/02/2018,1
636,https://www.thepoke.co.uk/2018/02/23/reply-stick-condoms-gameboy-cartridge-case-lifehack-just-gold/,The reply to this “stick condoms in a Gameboy cartridge case” lifehack is just gold,23/02/2018,1
637,https://www.thepoke.co.uk/2018/02/23/dodgy-dog-name/,You probably should name your dog more carefully,23/02/2018,1
638,https://www.thepoke.co.uk/2018/02/22/getting-computer-write-frasier-scripts-produces-brilliantly-funny-results/,Getting a computer to write Frasier scripts produces brilliantly funny results,22/02/2018,1
639,https://www.thepoke.co.uk/2018/02/20/everything-you-thought-you-knew-about-creme-eggs-wrong/,Everything you thought you knew about Creme Eggs is wrong,21/02/2018,1
640,https://www.thepoke.co.uk/2018/02/20/only-7-replies-you-need-michael-goves-schoolboy-error/,The only 7 replies you need to Michael Gove’s schoolboy error,20/02/2018,1
641,https://www.thepoke.co.uk/2018/02/20/sun-like-warn-us-dangers-upskirting/,The Sun would like to warn us all about the dangers of ‘upskirting’,20/02/2018,1
642,https://www.thepoke.co.uk/2018/02/19/response-anyone-needs-donald-trump-gun-control-us-recap/,The only response anyone needs to Donald Trump and gun control in the US,23/02/2018,1
643,https://www.thepoke.co.uk/2018/02/19/lots-enjoy-liam-gallagher-interview-best-bit/,Lots to enjoy about this Liam Gallagher interview but this is the best bit,19/02/2018,1
644,https://www.thepoke.co.uk/2018/02/19/7-favourite-responses-theresa-mays-tuition-fees-review/,Only 7 responses you need to Theresa May’s university tuition fees review,19/02/2018,1
645,https://www.thepoke.co.uk/2018/02/19/two-photos-sum-difference-trump-obama/,Two photos that sum up the difference between Trump and Obama,19/02/2018,1
646,https://www.thepoke.co.uk/2018/02/19/11-very-british-reactions-to-swansea-earthquake/,11 very British reactions to the Swansea earthquake,19/02/2018,1
647,https://www.thepoke.co.uk/2018/02/15/never-shag-a-tory-tattoo/,This woman was trolled after her Tory baiting tattoo went viral,15/02/2018,1
648,https://www.thepoke.co.uk/2018/02/15/people-saying-hitachi-finance-ad-looks-like-someones-just-hung-result-crippling-debt/,People are saying this Hitachi Finance ad looks like “someone’s just hung themselves as a result of crippling debt”,15/02/2018,1
649,https://www.thepoke.co.uk/2018/02/14/man-tries-take-girlfriend-see-red-hot-chili-peppers-accidentally-books-bagpipes-instead/,Man tries to take girlfriend to see the Red Hot Chili Peppers and accidentally books bagpipes instead,14/02/2018,1
650,https://www.thepoke.co.uk/2018/02/14/manchester-newspaper-criticised-doorstepping-grannies-oxfam-shop-response-haiti-prostitutes-scandal/,Manchester newspaper criticised for doorstepping grannies in Oxfam shop in response to “Haiti prostitutes scandal”,14/02/2018,1
651,https://www.thepoke.co.uk/2018/02/13/ping-pong-done-wrong/,"People are mocking boxer Floyd Mayweather for boasting about his “$30,000 crystal glass ping pong table”",13/02/2018,1
652,https://www.thepoke.co.uk/2018/02/13/peter-rabbit-controversy-is-worse-than-brexit/,Where do you sit on the huge ‘Peter Rabbit controversy?’,13/02/2018,1
653,https://www.thepoke.co.uk/2018/02/09/25-principles-adult-behaviour-goes-viral-death-man-wrote-lived/,’25 principles of adult behaviour’ goes viral after death of the man who wrote it (and lived by them),09/02/2018,1
654,https://www.thepoke.co.uk/2018/02/09/ofcoms-swearing-profanisaurus/,Ofcom’s guide to “potentially offensive language” has gone viral because people are giggling at it,09/02/2018,1
655,https://www.thepoke.co.uk/2018/02/08/richard-scarry-busy-world-books-updated-21st-century-living/,If the Richard Scarry ‘Busy World’ books were updated for 21st Century living,08/02/2018,1
656,https://www.thepoke.co.uk/2018/02/08/advert-company-allows-rent-sons-raising-eyebrows/,This advert for a company that allows you to “rent sons” is raising eyebrows,08/02/2018,1
657,https://www.thepoke.co.uk/2018/02/08/glorious-moment-john-humphrys-tables-turned-today/,Glorious moment John Humphrys had the tables turned on him on Today,08/02/2018,1
658,https://www.thepoke.co.uk/2018/02/07/someone-great-punchline-scotland-bbc-weather-map-story/,Someone had a great punchline to the Scotland BBC weather map story,07/02/2018,1
659,https://www.thepoke.co.uk/2018/02/07/7-favourite-responses-elon-musk-tesla-space/,Our 7 favourite responses to Elon Musk sending a Tesla into space,07/02/2018,1
660,https://www.thepoke.co.uk/2018/02/06/funny-beach-ball-review/,This Amazon review of a giant beach ball tells a hilariously dangerous story from beginning to end,06/02/2018,1
661,https://www.thepoke.co.uk/2018/02/05/only-6-responses-to-katie-hopkin-ketamine-south-africa/,The only 6 responses you need to this happening to Katie Hopkins in South Africa,05/02/2018,1
662,https://www.thepoke.co.uk/2018/02/04/best-thing-about-trump-morgan-picture-daily-mail/,Best thing about this Trump-Morgan picture could be what the Daily Mail did with it,04/02/2018,1
663,https://www.thepoke.co.uk/2018/02/04/this-brexit-column-went-viral-nails-brilliantly/,This Brexit column went viral because it nails it so brilliantly,04/02/2018,1
664,https://www.thepoke.co.uk/2018/02/02/want-feel-old-nme-reporting-20-yo-listening-pixies-grandparents-used-play-recap/,Want to feel old? The NME is reporting that a 20 y/o is listening to the Pixies because her “grandparents used to play them”,03/02/2018,1
665,https://www.thepoke.co.uk/2018/01/31/quincy-jones-interview-in-gq-just-extraordinary-15-amazing-things/,Quincy Jones’ interview in GQ is extraordinary and here are the 15 most amazing things,31/01/2018,1
666,https://www.thepoke.co.uk/2018/01/31/best-takedown-daily-mails-front-page-written-daily-mail/,The best takedown of today’s Daily Mail front page was written by … the Daily Mail,31/01/2018,1
667,https://www.thepoke.co.uk/2018/01/31/study-has-not-gone-well-guardian-readers/,This study hasn’t gone down too well with Guardian readers,31/01/2018,1
668,https://www.thepoke.co.uk/2018/01/31/only-6-responses-need-todays-daily-mail-front-page/,The only 6 responses you need to today’s Daily Mail front page,31/01/2018,1
669,https://www.thepoke.co.uk/2018/01/30/late-stage-capitalism-small-ads/,This small ad in the London Review Of Books asking to film “dying Marxists” is the bleakest thing you’ll read today,30/01/2018,1
670,https://www.thepoke.co.uk/2018/01/30/vegan-gets-vegan-tattooed-face/,Vegan gets “Vegan” tattooed on face,30/01/2018,1
671,https://www.thepoke.co.uk/2018/01/30/tea-strainer-unlikely-funny-review-amazon/,This tea strainer has an unlikely but funny review on Amazon,30/01/2018,1
672,https://www.thepoke.co.uk/2018/01/29/newspaper-makes-schoolboy-error-roger-federer-story-people-quick-correct/,Newspaper made schoolboy error with Roger Federer win and people were quick to correct it,29/01/2018,1
673,https://www.thepoke.co.uk/2018/01/26/most-comprehensive-apology-you-will-see-week/,Most comprehensive apology you’ll see this week,26/01/2018,1
674,https://www.thepoke.co.uk/2018/01/26/travelling-wilburys/,The age of the Travelling Wilburys in 1988 will make you realise life is short and you’d better get a move on,26/01/2018,1
675,https://www.thepoke.co.uk/2018/01/25/6-responses-to-make-feel-better-doomsday-clock-ticking-closer-midnight/,6 responses to make you feel better about the Doomsday Clock ticking closer to midnight,25/01/2018,1
676,https://www.thepoke.co.uk/2018/01/24/meet-new-manager-england-womens-football-team-phil-neville/,"Meet the new manager of the England women’s football team, Phil Neville",24/01/2018,1
677,https://www.thepoke.co.uk/2018/01/22/people-want-buy-katie-hopkins-1m-home-give-asylum-seekers/,People want to buy Katie Hopkins £1m home and give it to asylum seekers,22/01/2018,1
678,https://www.thepoke.co.uk/2018/01/22/people-sharing-stupid-things-couples-fight-itll-make-say-us/,People are sharing “Stupid Things Couples Fight About” and it’ll make you say “this is us”,22/01/2018,1
679,https://www.thepoke.co.uk/2018/01/19/this-is-taking-the-biscuit/,Brexit to shrink Digestives by 7 per pack and nothing is worth living anymore,19/01/2018,1
680,https://www.thepoke.co.uk/2018/01/18/worst-words-english-language/,What are the worst words in the English language?,18/01/2018,1
681,https://www.thepoke.co.uk/2018/01/18/reddit-post-guy-hears-neighbours-having-sex-rollercoaster-ride/,This Reddit post about a guy who can hear his neighbours having sex is a “rollercoaster ride from beginning to the end”,18/01/2018,1
682,https://www.thepoke.co.uk/2018/01/13/porn-star-describes-donald-trump-complete-gentleman-bar-set-high-2018/,Porn star describes Donald Trump as ‘a complete gentleman’ and the bar is set high for 2018,13/01/2018,1
683,https://www.thepoke.co.uk/2018/01/12/s-club-7-bloke-selling-his-brit-award-everyone-feels-really-really-old-update/,"S Club 7 bloke sells Brit award and everyone feels really, really old",14/01/2018,1
684,https://www.thepoke.co.uk/2018/01/12/gary-lineker-had-the-perfect-comeback-donald-trump-shithole-countries/,Gary Lineker had the perfect comeback to Donald Trump’s ‘shithole countries’ quote,12/01/2018,1
685,https://www.thepoke.co.uk/2018/01/11/headline-of-the-day-5/,Headline of the day,11/01/2018,1
686,https://www.thepoke.co.uk/2018/01/10/michael-wolffs-legal-letter-donald-trump-unfailingly-polite-utterly-devastating/,Michael Wolff’s legal letter to Donald Trump is unfailingly polite and utterly devastating,10/01/2018,1
